40,"facilité_de de_réservation réservation_par par_internet internet_. ._Beaucoup Beaucoup_de de_choix choix_, ,_rapide rapide_et et_très très_bonne bonne_accueil accueil_. ._excellent excellent_serviceRecommande"
40,Bonne_cuisine cuisine_régionale régionale_mais mais_les les_quantités quantités_sont sont_énormes énormes_! !_C' C'_en en_est est_presque presque_dommage dommage_. ._Sinon Sinon_le le_cadre cadre_est est_agréable agréable_et et_peu peu_bruyant bruyant_malgré malgré_la la_configuration
50,Super_restaurant restaurant_! !_Nous Nous_avons avons_été été_très très_bien bien_accueilli accueilli_! !_Il Il_y y_a a_du du_choix choix_et et_il il_est est_de de_qualité qualité_! !_Les Les_assiettes assiettes_sont sont_bien bien_remplies remplies_! !_Si Si_vous vous_voulez voulez_bien bien_manger manger_et et_manger manger_local local_nous nous_vous vous_le le_conseillons conseillons_fortement fortement_!
50,"Nous_y y_étions étions_venus venus_pour pour_le le_gratin gratin_dauphinois dauphinois_, ,_nous nous_n' n'_avons avons_pas pas_été été_déçus déçus_. ._Il Il_était était_excellent excellent_. ._Le Le_monsieur monsieur_qui qui_s' s'_est est_occupé occupé_de de_nous nous_était était_charmant charmant_. ._A A_proposé proposé_de de_nous nous_rapporter rapporter_du du_gratin gratin_dauphinois dauphinois_et et_nous nous_a a_même même_fait fait_un un_dogy dogy_bag bag_. ._Nous Nous_y y_retournerons retournerons_avec avec_..."
50,Nous_allons allons_2 2_à à_3 3_fois fois_par par_semaine semaine_au au_gratin gratin_et et_tout tout_se se_passe passe_toujours toujours_bien bien_! !_La La_cuisine cuisine_est est_simple simple_et et_très très_bonne bonne_de de_plus plus_la la_bière bière_est est_excellente excellente_! !_Maxime Maxime_et et_Mylène
50,"L'_assiette assiette_était était_copieuse copieuse_, ,_le le_repas repas_était était_très très_bon bon_, ,_le le_service service_était était_rapide rapide_, ,_je je_recommande recommande_ce ce_restaurant restaurant_."
50,"Une_belle belle_découverte découverte_et et_un un_très très_bon bon_moment moment_passé passé_. ._La La_salle salle_est est_bien bien_décorée décorée_et et_donne donne_une une_impression impression_d’être d’être_dans dans_un un_lieu lieu_familier familier_. ._Des Des_regards regards_et et_des des_sourires sourires_s' s'_échangent échangent_entre entre_les les_tables tables_sans sans_êtres êtres_intrusifs intrusifs_. ._Le Le_service service_parfait parfait_, ,_souriant souriant_et et_attentif attentif_. ._A A_découvrir découvrir_et et_redécouvrir redécouvrir_."
30,"Restaurant_très très_agréable agréable_, ,_les les_plats plats_sont sont_copieux copieux_et et_le le_service service_agréable agréable_. ._On On_regrette regrette_un un_plat plat_avec avec_un un_fromage fromage_de de_grande grande_qualité qualité_( (_quitté quitté_a a_payer payer_un un_peu peu_plus plus_cher cher_) )_. ._Je Je_reviendrai"
50,"Le_personnel personnel_était était_sympathique sympathique_, ,_la la_salle salle_calme calme_et et_agréable agréable_, ,_les les_gratins gratins_et et_desserts desserts_exquis exquis_! !_Pensez Pensez_à à_réserver réserver_..."
50,"Une_parenthèse parenthèse_où où_l' l'_on on_s' s'_évade évade_avec avec_une une_déco déco_originale originale_, ,_un un_parfum parfum_d' d'_ambiance ambiance_envoûtant envoûtant_, ,_une une_cuisine cuisine_d' d'_exception exception_, ,_bref bref_tout tout_est est_là là_pour pour_vous vous_et et_vos vos_papilles papilles_. ._Vous Vous_serez serez_accueillis accueillis_comme comme_nulle nulle_part part_ailleurs ailleurs_. ._Pensez Pensez_à à_réserver"
50,Tout_est est_Régal Régal_! !_Un Un_accueil accueil_des des_plus plus_chaleureux chaleureux_. ._On On_se se_sent sent_invité invité_mais mais_chez chez_soi soi_De De_petites petites_attentions attentions_jusque jusque_dans dans_les les_toilettes toilettes_. ._Je Je_recommande recommande_Et Et_si si_.
40,"Deuxième_visite visite_dans dans_ce ce_restaurant restaurant_. ._La La_cuisine cuisine_est est_raffinée raffinée_et et_les les_assiettes assiettes_sont sont_bien bien_présentées présentées_. ._Je Je_dois dois_regretter regretter_cependant cependant_un un_magret magret_de de_canard canard_un un_peu peu_trop trop_cuit cuit_et et_des des_rattes rattes_un un_peu peu_trop trop_fermes fermes_. ._Pour Pour_conclure conclure_, ,_un un_accueil accueil_un un_peu peu_plus plus_souriant souriant_aurait aurait_été été_apprécié apprécié_."
50,"Accueil_des des_plus plus_sympa sympa_dans dans_un un_décor décor_cosy cosy_et et_original original_. ._On On_s' s'_y y_sent sent_bien bien_. ._Très Très_bon bon_rapport rapport_qualité qualité_prix prix_. ._La La_cuisine cuisine_est est_raffinée raffinée_et et_délicieuse délicieuse_. ._Poisson Poisson_, ,_pavé pavé_de de_boeuf boeuf_etc etc_... ..._Tout Tout_le le_monde monde_s' s'_est est_régalé régalé_! !_Bref Bref_, ,_nous nous_y y_retournerons retournerons_!"
50,"La_déco déco_est est_hyper hyper_originale originale_, ,_le le_cadre cadre_chaleureux chaleureux_. ._La La_carte carte_offre offre_un un_nombre nombre_de de_plats plats_raisonnables raisonnables_. ._Les Les_assiettes assiettes_sont sont_tres tres_belles belles_et et_délicieuses délicieuses_. ._Tout Tout_le le_personnel personnel_est est_très très_sympa sympa_. ._Je Je_recommande recommande_!"
50,Moment_fort fort_sympatoche sympatoche_dans dans_un un_endroit endroit_joliment joliment_décoré décoré_dans dans_lequel lequel_nos nos_papilles papilles_gustatives gustatives_se se_sont sont_éclatées éclatées_! !_! !_Bravo Bravo_Christian Christian_et et_Charlotte Charlotte_de de_nous nous_avoir avoir_gâtés gâtés_... ..._😁 😁_Sandrine Sandrine_de de_Smlv
50,"C'_était était_un un_repas repas_avec avec_des des_collègues collègues_de de_travail travail_et et_nous nous_avons avons_passé passé_un un_très très_bon bon_moment moment_. ._Le Le_repas repas_était était_délicieux délicieux_, ,_le le_dessert dessert_excellent excellent_, ,_le le_tout tout_dans dans_une une_super super_ambiance ambiance_. ._L' L'_accueil accueil_était était_bien bien_chaleureux chaleureux_et et_à à_l' l'_écoute écoute_. ._A A_revenir revenir_avec avec_grand grand_plaisir plaisir_, ,_même même_en en_famille famille_."
50,"Le_lieu lieu_est est_top top_, ,_les les_plats plats_sont sont_aussi aussi_jolis jolis_que que_bons bons_et et_le le_personnel personnel_est est_super super_sympa sympa_! !_Quoi Quoi_de de_mieux mieux_? ?_? ?_Nous Nous_y y_retournerons retournerons_avec avec_grand grand_plaisir plaisir_!"
40,"Il_serait serait_difficile difficile_de de_découvrir découvrir_ce ce_lieu lieu_agréablement agréablement_décoré décoré_en en_mode mode_bistro bistro_de de_quartier quartier_... ..._avec avec_des des_expos expos_photos photos_... ..._et et_une une_cuisine cuisine_de de_produits produits_frais frais_, ,_inventive inventive_et et_délicieuse délicieuse_. ._Une Une_carte carte_qui qui_bouge bouge_, ,_un un_endroit endroit_où où_l' l'_on on_se se_sent sent_bien bien_. ._Et Et_si si_on on_y y_retournait retournait_bientôt bientôt_?"
50,"Très_bel bel_endroit endroit_où où_l’on l’on_se se_sent sent_de de_suite suite_à à_l’aise l’aise_, ,_un un_accueil accueil_avenant avenant_et et_chaleureux chaleureux_et et_une une_carte carte_où où_tout tout_fait fait_envie envie_, ,_il il_y y_a a_même même_un un_plat plat_végétarien végétarien_! !_On On_sent sent_qu’ici qu’ici_on on_travaille travaille_les les_produits produits_frais frais_en en_accord accord_avec avec_la la_saison saison_. ._Cerise Cerise_sur sur_..."
50,"un_restaurant restaurant_syrien syrien_ouvert ouvert_malheureusement malheureusement_qu' qu'_à à_midi midi_mais mais_ou ou_tout tout_est est_remarquable remarquable_: :_le le_service service_hyper hyper_souriant souriant_, ,_les les_plats plats_excellents excellents_et et_faits faits_maison maison_( (_hum hum_le'assiette le'assiette_Chiche Chiche_Taouk Taouk_) )_très très_copieux copieux_, ,_on on_regrette regrette_juste juste_l' l'_étroitesse étroitesse_de de_la la_salle salle_mais mais_plein plein_de de_gens gens_prennent prennent_à à_emporter emporter_. ._AUn AUn_excellent excellent_rapport rapport_..."
40,"Les_produits produits_servis servis_sont sont_très très_frais frais_, ,_savoureux savoureux_. ._Le Le_service service_est est_rapide rapide_et et_le le_rapport rapport_qualité qualité_/ /_prix prix_imbattable imbattable_. ._Les Les_mezzés mezzés_sont sont_à à_5 5_€ €_et et_les les_assiettes assiettes_plus plus_que que_généreuses généreuses_à à_11 11_€"
50,"un_pur pur_régale régale_les les_préparation préparation_sont sont_au au_top top_, ,_service service_rapide rapide_attention attention_y y_a a_la la_queue queue_, ,_s s_y y_prendre prendre_plutôt plutôt_à à_13H"
50,"L'_extérieur extérieur_ne ne_paie paie_pas pas_de de_mine mine_mais mais_la la_cuisine cuisine_est est_vraiment vraiment_excellente excellente_. ._A A_11 11_€ €_toutes toutes_les les_differentes differentes_assiettes assiettes_, ,_on on_ne ne_va va_pas pas_s' s'_en en_priver priver_! !_Pour Pour_notre notre_part part_, ,_c' c'_est est_chiche chiche_taouk taouk_ou ou_assortiment assortiment_de de_mezze mezze_. ._L' L'_assiette assiette_de de_chiche chiche_taouk taouk_est est_composee composee_de de_2 2_( (_tres tres_grandes grandes_) )_..."
50,Nous_sommes sommes_tombés tombés_sous sous_le le_charme charme_. ._Les Les_assiettes assiettes_repartent repartent_vide vide_à à_chaque chaque_fois fois_. ._Les Les_desserts desserts_sont sont_délicieux délicieux_aussi aussi_. ._Même Même_les les_enfants enfants_adorent adorent_. ._D’ailleurs D’ailleurs_le le_restaurant restaurant_est est_toujours toujours_pleins pleins_.
50,"Enfin_ouvert ouvert_après après_travaux travaux_. ._Rapport Rapport_qualité qualité_/ /_prix prix_toujours toujours_là là_, ,_et et_très très_bon bon_. ._Personnel Personnel_au au_taquet taquet_mais mais_toujours toujours_gracieux gracieux_et et_agréable agréable_."
50,"Une_super super_adresse adresse_, ,_populaire populaire_et et_pour pour_une une_très très_bonne bonne_raison raison_. ._Les Les_assiettes assiettes_et et_les les_mezzes mezzes_sont sont_excellentes excellentes_, ,_l’accueil l’accueil_et et_le le_prix prix_sympa sympa_. ._Que Que_demander demander_de de_plus plus_? ?_Bravo Bravo_, ,_continuez continuez_!"
50,"Bonjour_, ,_enfin enfin_après après_ouverture ouverture_de de_ce ce_restaurant restaurant_que que_j’attendais j’attendais_avec avec_un un_impatience impatience_, ,_j’y j’y_suis suis_allée allée_avec avec_des des_amis amis_pour pour_manger manger_. ._Je Je_suis suis_ravis ravis_de de_faire faire_cette cette_découverte découverte_que que_je je_recommande recommande_a a_tous tous_, ,_excellent excellent_service service_accueil accueil_chaleureux chaleureux_avec avec_le le_sourire sourire_et et_service service_rapide rapide_. ._Endroit Endroit_propre propre_et et_..."
50,"J'_y y_suis suis_allé allé_manger manger_avec avec_mes mes_parents parents_au au_mois mois_de de_juillet juillet_: :_Restaurant Restaurant_très très_bon bon_, ,_excellent excellent_rapport rapport_qualité qualité_/ /_prix prix_, ,_bon bon_personnel personnel_. ._Seul Seul_hic hic_: :_restaurant restaurant_un un_peu peu_petit petit_Je Je_recommande"
50,"Je_prends prends_régulièrement régulièrement_à à_emporter emporter_dans dans_cet cet_établissement établissement_. ._A A_chaque chaque_fois fois_je je_commande commande_ce ce_qu' qu'_ils ils_appellent appellent_"" ""_l' l'_assiette assiette_"" ""_c' c'_est-à-dire est-à-dire_un un_ensemble ensemble_avec avec_deux deux_brochettes brochettes_, ,_une une_grosse grosse_platée platée_de de_riz riz_, ,_du du_taboulé taboulé_et et_de de_l' l'_humus humus_avec avec_plusieurs plusieurs_tranches tranches_de de_pita pita_. ._Le Le_tout tout_pour pour_10 10_euros euros_. ._C' C'_est est_savoureux savoureux_..."
50,"Après_un un_an an_à à_venir venir_régulièrement régulièrement_au au_Magic Magic_Candy Candy_Bar Bar_depuis depuis_notre notre_arrivée arrivée_sur sur_Grenoble Grenoble_, ,_je je_peux peux_confirmer confirmer_que que_c' c'_est est_mon mon_restaurant restaurant_coup coup_de de_cœur cœur_de de_l' l'_année année_et et_que que_c' c'_est est_LE LE_restaurant restaurant_où où_venir venir_déguster déguster_un un_bon bon_burger burger_dans dans_une une_ambiance ambiance_chaleureuse chaleureuse_et et_où où_l' l'_on on_..."
50,"Nous_sommes sommes_venus venus_faire faire_un un_brunch brunch_avec avec_nos nos_enfants enfants_et et_c c_était était_super super_! !_Pourtant Pourtant_nous nous_étions étions_nombreux nombreux_( (_3 3_adultes adultes_et et_5 5_enfants enfants_) )_, ,_mais mais_il il_y y_avait avait_de de_l l_espace espace_pour pour_tout tout_le le_monde monde_, ,_une une_carte carte_adaptée adaptée_à à_tous tous_et et_un un_accueil accueil_digne digne_de de_ce ce_..."
50,Soiree_d d_anniversaires anniversaires_entre entre_copines copines_. ._Des Des_coktails coktails_maisons maisons_originaux originaux_tres tres_bons bons_. ._La La_gentillesse gentillesse_du du_peronnel peronnel_. ._Des Des_plats plats_maison maison_copieux copieux_et et_trop trop_bon bon_! !_Parfait Parfait_pour pour_un un_prix prix_tres tres_correct correct_a a_refaire refaire_...
40,"Dans_la la_semaine semaine_, ,_il il_y y_a a_un un_plat plat_du du_jour jour_à à_prix prix_très très_raisonnable raisonnable_et et_généralement généralement_goûteux goûteux_, ,_mais mais_il il_faut faut_absolument absolument_y y_aller aller_le le_week-end week-end_pour pour_tester tester_les les_"" ""_brunch brunch_"" ""_. ._Il Il_y y_a a_largement largement_le le_choix choix_entre entre_plusieurs plusieurs_sur sur_des des_thèmes thèmes_différents différents_, ,_français français_, ,_nordique nordique_, ,_américain américain_, ,_etc etc_... ..._. ._."
20,"Potatoes_de de_la la_veille veille_, ,_c' c'_est est_une une_certitude certitude_! !_Pas Pas_fraîche fraîche_, ,_dure dure_et et_archi archi_cuite cuite_car car_laissées laissées_au au_four four_pour pour_conserver conserver_au au_chaud chaud_, ,_forcément forcément_ça ça_durcit durcit_, ,_même même_avec avec_le le_couteau couteau_ça ça_été été_difficile difficile_de de_les les_couper couper_sans sans_faire faire_de de_bruit bruit_! !_Bref Bref_, ,_un un_resto resto_réputé réputé_pour pour_..."
40,"Une_agréable agréable_surprise surprise_, ,_vraiment vraiment_. ._Les Les_burgers burgers_sont sont_juste juste_énormes énormes_, ,_les les_salades salades_sont sont_au au_moins moins_aussi aussi_biens biens_, ,_et et_le le_gratin gratin_de de_ravioles ravioles_était était_généreux généreux_et et_goûtu goûtu_. ._Desserts Desserts_vraiment vraiment_bons bons_( (_même même_si si_nous nous_n' n'_avions avions_plus plus_du du_tout tout_fin fin_déjà déjà_en en_milieu milieu_de de_plat plat_de de_résistance résistance_... ..._) )_. ._Le Le_jeune jeune_..."
40,"""_Magic Magic_Candy Candy_Bar Bar_"" ""_est est_un un_lieu lieu_idéal idéal_pour pour_déguster déguster_de de_succulents succulents_burgers burgers_! !_Avec Avec_sa sa_déco déco_' '_vintage vintage_, ,_le le_cadre cadre_du du_restaurant restaurant_est est_parfait parfait_pour pour_faire faire_une une_déjeuner déjeuner_/ /_dîner dîner_entre entre_amis amis_, ,_tout tout_ça ça_sans sans_chichi chichi_! !_Chaque Chaque_produit produit_servit servit_dans dans_l' l'_assiette assiette_est est_frais frais_et et_plein plein_..."
20,"Nous_sommes sommes_venus venus_avec avec_ma ma_compagne compagne_afin afin_de de_manger manger_un un_hamburger hamburger_, ,_l' l'_attente attente_fut fut_longue longue_( (_1h 1h_entre entre_le le_moment moment_où où_nous nous_sommes sommes_arrivés arrivés_et et_où où_l' l'_on on_a a_été été_servis servis_sachant sachant_qu' qu'_il il_n' n'_y y_avait avait_pas pas_énormément énormément_de de_monde monde_et et_que que_nous nous_avons avons_commander commander_des des_burgers burgers_! !_! !_! !_) )_. ._Les Les_..."
10,"Attente_de de_plus plus_d' d'_une une_heure heure_pour pour_être être_servis servis_. ._Carte Carte_pas pas_à à_jour jour_, ,_personnel personnel_désagréable désagréable_, ,_table table_à à_dessert dessert_complètement complètement_vide vide_et et_le le_comble comble_: :_mon mon_mari mari_et et_moi moi_avons avons_eu eu_une une_intoxication intoxication_alimentaire alimentaire_. ._A A_fuir fuir_."
40,Découverte_insolite insolite_de de_ce ce_petit petit_restaurant restaurant_lors lors_d’une d’une_visite visite_à à_Grenoble Grenoble_: :_je je_n’ai n’ai_testé testé_que que_le le_« «_salad salad_bar bar_» »_mais mais_c’est c’est_top top_; ;_on on_compose compose_sa sa_salade salade_et et_c’est c’est_super super_sympa sympa_de de_pouvoir pouvoir_mettre mettre_ce ce_qu’on qu’on_veut veut_dedans dedans_parmi parmi_un un_large large_choix choix_! !_Les Les_desserts desserts_...
10,Nous_venons venons_déjeuner déjeuner_dans dans_cet cet_établissement établissement_sympathique sympathique_par par_ailleurs ailleurs_Lors Lors_de de_la la_commande commande_de de_demande demande_un un_plat plat_de de_grenouilles grenouilles_. ._La La_serveuse serveuse_fort fort_aimable aimable_par par_ailleurs ailleurs_me me_demande demande_“ “_rosé rosé_ou ou_à à_point point_? ?_“ “_surpris surpris_je je_réponds réponds_à à_point point_. ._Quelques Quelques_minutes minutes_après après_un un_plat plat_de de_rognons rognons_...
50,"Très_joli joli_cadre cadre_, ,_beau beau_bar bar_, ,_... ..._Accueil Accueil_parfait parfait_, ,_service service_irréprochable irréprochable_Produits Produits_frais frais_, ,_assiette assiette_copieuse copieuse_bien bien_présentée présentée_Je Je_recommande recommande_ce ce_lieu"
40,"Grande_salle salle_de de_restaurant restaurant_, ,_beau beau_bar bar_, ,_grande grande_terrasse terrasse_( (_si si_on on_peut peut_en en_profiter profiter_) )_. ._Accueil Accueil_sympathique sympathique_, ,_service service_idem idem_. ._L' L'_addition addition_est est_tout tout_de de_même même_un un_peu peu_élevé élevé_pour pour_une une_cuisine cuisine_pas pas_vraiment vraiment_complexe complexe_ou ou_raffinée raffinée_, ,_on on_profite profite_de de_la la_gastronomie gastronomie_locale locale_et et_c' c'_est est_très très_bien bien_. ._On On_charge charge_..."
50,"Beau_cadre cadre_, ,_bon bon_accueil accueil_, ,_bonne bonne_nourriture nourriture_simple simple_et et_régionale régionale_, ,_prix prix_raisonnable raisonnable_, ,_que que_demander demander_de de_plus plus_, ,_sinon sinon_que que_ce ce_joli joli_endroit endroit_, ,_sur sur_une une_jolie jolie_place place_, ,_soit soit_dans dans_une une_ville ville_plus plus_agréable agréable_et et_plus plus_sûre sûre_..."
50,"Dans_le le_centre centre_historique historique_de de_Grenoble Grenoble_en en_face face_du du_Palais Palais_du du_Parlement Parlement_Dauphinois Dauphinois_et et_proche proche_du du_téléphérique téléphérique_de de_la la_Bastille Bastille_. ._Cet Cet_établissement établissement_, ,_qui qui_a a_été été_ouvert ouvert_en en_1739 1739_, ,_en en_vaut vaut_carrément carrément_le le_détour détour_. ._Comme Comme_évoqué évoqué_précédemment précédemment_le le_site site_est est_unique unique_et et_les les_plaisirs plaisirs_de de_la la_..."
50,Cadre_chaleureux chaleureux_avec avec_le le_personnel personnel_très très_serviable serviable_. ._Le Le_serveur serveur_m’a m’a_même même_offert offert_un un_verre verre_de de_chartreuse chartreuse_après après_le le_repas repas_.
40,L'_un un_des des_plus plus_vieux vieux_bar bar_de de_France France_situé situé_sur sur_1 1_très très_belle belle_place place_en en_face face_de de_l' l'_ancien ancien_Palais Palais_de de_Justice Justice_. ._Grande Grande_terrasse terrasse_très très_calme calme_puisqu'il puisqu'il_s' s'_agit agit_d' d'_une une_place place_piétonne piétonne_. ._Restaurant Restaurant_Brasserie Brasserie_certes certes_1 1_peu peu_cher cher_mais mais_plat plat_du du_jour jour_proposé proposé_à à_midi midi_à à_1 1_prix prix_...
50,Que_se se_soit soit_pour pour_boire boire_un un_verre verre_. ._manger manger_sur sur_le le_pouce pouce_ou ou_prendre prendre_le le_temps temps_. ._. ._L' L'_endroit endroit_idéal idéal_. ._Cuisine Cuisine_maison maison_mention mention_spéciale spéciale_pour pour_la la_volaille volaille_au au_bleu bleu_. ._l l_assiette assiette_terre terre_mer mer_et et_la la_tarte tarte_au au_noix noix_On On_ne ne_s s_en en_lasse lasse_pas pas_.
20,J'_ai ai_plusieurs plusieurs_choses choses_à à_redire redire_sur sur_mon mon_passage passage_dans dans_ce ce_restaurant restaurant_: :_- -_service service_plus plus_que que_moyen moyen_: :_serveuse serveuse_qui qui_un un_coup coup_rigole rigole_en en_annonçant annonçant_le le_prix prix_du du_poisson poisson_du du_jour jour_qui qui_a a_changé changé_comme comme_si si_c' c'_était était_une une_blague blague_( (_alors alors_qu' qu'_effectivement effectivement_le le_prix prix_n' n'_était était_pas pas_...
10,"Allant_au au_café café_de de_la la_table table_ronde ronde_de de_temps temps_en en_temps temps_entre entre_amis amis_, ,_dans dans_un un_joli joli_cadre cadre_agréable agréable_. ._La La_dernière dernière_fois fois_nous nous_a a_assez assez_déplu déplu_, ,_le le_gérant gérant_été été_exécrable exécrable_dans dans_sa sa_façon façon_de de_faire faire_et et_d’agir d’agir_nous nous_a a_limite limite_insulter insulter_« «_tu tu_fais fais_c c_* *_* *_* *_* *_» »_en en_se se_..."
40,"Serveur_très très_agréable agréable_, ,_service service_rapide rapide_et et_bon bon_dīner dīner_. ._Que Que_demander demander_de de_plus plus_! !_L' L'_hypo hypo_c' c'_est est_toujours toujours_simple simple_et et_efficace efficace_!"
30,"Enseigne_connue connue_, ,_mais mais_c' c'_est est_tout tout_. ._Accueil Accueil_et et_service service_correct correct_. ._Repas Repas_moyen moyen_. ._Établissement Établissement_pas pas_très très_propre propre_et et_surtout surtout_dangereux dangereux_. ._Vous Vous_entrez entrez_ou ou_devant devant_le le_bar bar_, ,_il il_manque manque_du du_carrelage carrelage_, ,_ou ou_lorsqu' lorsqu'_il il_pleut pleut_, ,_c' c'_est est_très très_glissant glissant_, ,_mais mais_ça ça_, ,_on on_ne ne_le le_dis dis_pas pas_, ,_espérant espérant_probablement probablement_la la_chute chute_... ..._."
40,"Nous_sommes sommes_arrivés arrivés_un un_vendredi vendredi_soir soir_très très_tôt tôt_et et_la la_météo météo_étant étant_désastreuse désastreuse_ce ce_jour jour_la la_, ,_il il_y y_avait avait_très très_peu peu_de de_monde monde_dans dans_les les_rues rues_et et_dans dans_les les_restos restos_du du_quartier quartier_. ._De De_ce ce_fait fait_, ,_nous nous_n' n'_avons avons_pas pas_expérimenté expérimenté_de de_problème problème_d' d'_attente attente_évoqués évoqués_par par_certains certains_..."
20,"table_de de_9 9_, ,_seul seul_point point_positif positif_le le_service service_serveurs serveurs_et et_serveuse serveuse_très très_agréables agréables_avec avec_nous nous_qualité qualité_du du_repas repas_médiocre🤨 médiocre🤨_malgré malgré_le le_digestif digestif_offert offert_courants courants_d d_air air_partout partout_ampoules ampoules_qui qui_"" ""_tremblent tremblent_"" ""_!"
20,"Nous_sommes sommes_arrivés arrivés_avec avec_ma ma_femme femme_, ,_nous nous_avons avons_attendu attendu_plus plus_de de_40m 40m_avant avant_d’être d’être_servi servi_, ,_la la_serveuse serveuse_nous nous_a a_dit dit_qu’il qu’il_y y_avait avait_un un_groupe groupe_de de_30 30_personnes personnes_qui qui_venez venez_d’arriver d’arriver_l’étage l’étage_, ,_et et_qu’ils qu’ils_avaient avaient_du du_mal mal_à à_s’en s’en_sortir sortir_inadmissible inadmissible_... ..._. ._."
