50,très bonne adresse voulez plats marocains copieux bien cuisinés pas chers L accueil est très chaleureux tagine excellent bien servi façon traditionnelle pain pas semoule reviendrai famille soir
50,Très bon restaurant oriental accueil est challeureux propriétaire est trop gentil recommander fortement
50,accueil top patron très sympa couscous excellent resto très propre ambiance marocaine plats sont très bien présentés bref rien redire très bonne soirée
50,Excellent accueil très souriant généreux Plats copieux traditionnels délicieux Prix bas qualité retournera
50,Toujours plaisir revenir ici faire découvrir endroit merveilleux amis pancakes Tauranga vrai délice 😊
50,cake chai latte tomber Salle ambiance cosy sent comme succès pas toujours facile d’avoir table contre
50,est meilleur endroit bruncher décoration est super cozy personnel sympathique sent vraiment bien café carte sort ordinaire assez vaste a goûts
50,Super coin pr bruncher attention ne pas arriver trop tard victime succès s inscrire liste deja arriver pr bien 13h dimanche pr bruncher l cuisine ferme 13h coup faut commander
20,Dimanche matin 10h30 sommes 4 souhaitons prendre prévient qu’il faut faire queue travers d’une liste d’attente comptoir Délais d’attente inconnue moins 40mn fille comptoir j’ai essayé téléphoner
50,endroit minimaliste façade cache joyaux l’exploration vrai brunch 9h dimanche propose sucré salé bonne humeur mets solides liquides sont d’une très grande qualité gustative
50,bon plan déjeuner PanCake sont délicieux très copieux cadre est idéal calme Service rapide sympa
50,souhaitez profiter d’un moment détente endroit convivial personnel souriant disponible accueillant dégustant préparations-maison tant salées sucrées valent détour Mention spéciale a été posé table
40,Accueil sympathique brunch qualité Victime succès attente avoir table service peu long resto permet toutefois prendre temps dimanche matin plats sont originaux simples
40,endroit est petit étions peu étroit enfants reste a vite fait oublier tout petit bemol Produits frais savoureux personnel accueillant ambiance conviviale carrot cake délicieux super brunch qualité merci
50,Personnel charmant sommes régalés prix menus sont corrects mangerez faim Bonne adresse
50,sommes allés déjeuner famille samedi établissement Très bon accueil patron toujours souriant carte est restreinte midi rapport diner largement suffisante découvrir nouvelles saveurs être rassasiés Plats principaux 10 12
50,Restaurant convivial accueil très souriant plats sont très bons suffisamment copieux lieu chaleureux l’excellent accueil qualité plats feront revenir hésitation
40,Voilà petit endroit ne manque originalité saveurs passerait devant apercevoir Et pourtant coup oeil n' incite pas vraiment entrer endroit ne paye pas mine oser franchir pas porte
50,est arrivé deux personne fauteuil roulant marche entrée salle peu serrée propriétaires étaient super sympa prêts aider a très bien mangé prix fixe a régalé
40,carte très bien expliquée permet faire bonne idée plats noms compliquée Nourriture très bonne produits frais plats épicés ne sont pas trop Service très agréable recommande reviendrais
50,bon restaurant proposant plats qualité riches saveur prix très raisonnable accueil service ambiance sont simples agréables
50,Voyage passé faisait 16 ans avions passé 1 mois fallait soir raviver peu bons moments a comblé tout accueil formidable patron gentil professionnel attachant cuisine
50,Repas indien népalais très bon frais copieux 2eme fois viens service est toujours adorable seul bémol faisait très chaud 2ème étage est vite chaud clim bas
50,recommande très bon restaurant plats sont excellents qualité personnelle très agréable respectueux
40,Accueil très agréable Service efficace Décoration type campagnard modeste Spécialité cuisse grenouille régale bonne cuisson très bonne persillade gratin dauphinois est tomber
50,super soirée avons découvert restaurant hasard terrasse octobre était luxe bien mangé bien bu patron très sympathique faites confiance propositions sont d un passionné
50,Très bon moment passé marmite Assiette alpages généreuse gourmande gâteau foie excellent Belles grenouilles servies bonne quantité poulet écrevisses bien présenté très bon Personnel très sympathique efficace absolument rien redire
50,bonne découverte cadre calme plats généreux quantité qualité gratin dauphinois excellent personnel aimable souriant En bref rien ne manquait sommes régalés reviendrons sûrement
50,restaurant renommé est simplement parfait service est très agréable l’équipe sympathique carte est assez variée prix tout fait raisonnables plats sont juste excellents Peut être seul point négatif desserts
40,Jolie petit resto quartier plus animé est très sympathique plats fameux chaud est délicieux tarifs entres plat sont correct dessert peu cher
50,établissement est très agréable avons été très bien accueilli plats pintade romarin cuisses grenouilles sont particulièrement bons prix sont tout fait corrects Concernant thé 4 € j’aurais attendu sachet moins commun
40,sommes régalés Merci l accueil chaleureux cuisine très bonne qualité grenouilles étaient excellentes must c était gratin dauphinois pratiquement aussi bon maman L assiette alpages est aussi délicieuse Malheureusement dessert
40,accueil très chaleureux joli restaurant Cuisine traditionnelle touche région Plats très bien cuisinés taper gastronomique ai très bien déjeuné prix raisonnable reviendrais plaisir
50,avons réservé 12h30 13h problème arrivée accueil plus chaleureux agréable joli petit restaurant calme propre sommes régalés cuisine traditionnelle raffinée plat copieux cuisses grenouilles extra tout
50,Accueil sympathique surtout calzones sont vraiment a découvrir pense est préférable réserver éviter mauvaise surprise
30,faisais joie manger bonne pizza quais avons été déçus correctes plus si petites avait encore faim après a coup prix dessert théorie copieux tiramisu Raté encore une
30,Rien sensationnel accueil moyen plats pizza pâtes très moyennes avons l’impression cuisinier ne travaille pas amour dommage
50,très belle découverte italienne cadre très atypique deco assez rustique colle bien cadre pizzaïolo prépare yeux serveuse met l’aise très vite d’un naturel évident pizza a caractère pâte fine
40,quartier italien petit restaurant est très sympa serveuse gère seule l’ensemble service est sympathique souriante carte pizzas est variée sont bonnes prix correct
50,dire accueil souriant agréable Une serveuse écoute patron fourneaux sort pizzas rêve Des calzones craquante dessus moelleuses l intérieur n a qu regret ne pas revenir plus
50,pizzas sont tout simplement tomber terre plus lla serveuse était très gentille compréhensive
50,gentillesse serveuse patron qualité pizzas cuites feu bois garnies produits ultra frais font pizzeria préferée
50,équipe top préparation mesure chef prend soin client bella serviseuse est top répond plaisir questions demandes particulières Oui a peu d’attente heures fatidiques sont certainement
30,suis rendu pizzeria 21 aout 2018 disant meilleur pizzeria tout abord accueil pas terrible juste petit bonjour installe donne carte 5 minutes prise commande 2 pizzas
50,a 29 minutes Un accueil chaleureux plats somptueux délicieux patron homme haut couleur explique humour bienveillance comment sublimer voyage culinaire vin blanc libanais est délice accompagne lors
50,Plats délicieux restaurant sympa Service top famille accueille grand nombre client prend temps expliquer plats dégustation Encore merci régal you Gracie Mersi plau
50,avons mangé groupe neuf personnes restaurant soir accueil sympathique serveur explique consiste formule mezze végétariens non végétariens partager informe contenu
50,Tout simplement LE meilleur libanais Incontournable C’est simple retrouve goûts raffinement incroyable explose bouche plus grand bonheur papilles donc manger faut réserver
50,place cèdre meilleur libanais est bien méritée cuisine service sont top explique contient plat comment manger ordre c’est très appréciable Merci encore serveur
40,avons passé bon moment restaurant est décoré sobrement Accueil souriant avons goûté assiettes découverte a 11. 50 € a tout panel produits a goûter taboulé libanais caviar aubergine Et produits chauds également avons bien
30,sommes régalés midi juste l’assiette découverte Serveur très agréable dommage salle soit très mal chauffée
50,Belle surprise ne connaissait pas nourriture libanaise a été belle découverte régal végétariens n' auront mal trouver régaler plus avoir bien mangé avons passé super moment bonne humeur
40,Super restaurant déco intéressante plats généreux vrai goût reviendrai
50,est premier restaurant libanais crois barre est haute maintenant faire mieux Déjà merci conseil serveur a suggéré mezzés mieux appréhender cuisine libanaise a permis découvrir cuisine inventive
40,Habitué années restaurant c’est grand plaisir avons repassé soirée là-bas L’assortiment plats est toujours aussi bon avons passé très bon moment
50,apprécie aller temps autre vendredis soirs Toujours plaisir d’y être accueillis même avons omis réserver cuisine indienne plats végétariens sont délicieux saveur goûteuse aromatique épices couvrent goût
50,suis étonnée commentaires disent que resto est baisse j’ai trouvé très bon d’habitude patron très gentil toujours avait peu d’attente effet c’est bon signe soit plein samedi
20,connu restaurant a années changement est réellement perceptible qualité n' est plus rendez accueil laisse a désirer dommage
20,ai connu restaurant a 30 ans n' est plus attente commande Poulet tandoori légumes bien sec pareillement galette nam riz est délicieux fais juste restaurant ai connu
20,personnel extrêmement intrusif ai tout même apprécié plat contrairement deux personnes ont mangé
30,conseils amie sommes allées dîner restaurant n' ai pas tout apprécié accueil serveur pas sourire petit bonsoir bout lèvres attitude étrange tout long repas semblait excédé
50,avons mangé restaurant avait été conseillé repas était excellent service très chaleureux Encore merci moment avons été très bien accueillis avons très bien mangé portions sont correctes conseils
30,Habitué restaurants indien ai été déçu saveurs général Fade même sauce pimentée semblait légère excellent accueil service ne fait pas tout
50,Ambiance agréable Nourriture excellente personnel vraiment attentif Vraiment super vrai plaisir fois vais
40,Bonjour avons pris récemment apéro mari carte vins est très très fournie seul bémol choix vins verre est peu restreint rapport carte bouteille surement ne pas gaspiller
50,soyez néophytes vins spiritueux experts serez ravis venir lieu privilégié vins verre changent mois bonne dizaine références 3 couleurs carte vins bouteilles est
40,carte vins est extrêmement fournie heureusement serveurs sont là conseiller planches apéro sont copieuses qualité contrairement autres bars vin ai pu tester est peu bruyant est prix succès
40,Probablement meilleurs bar vin carte est extrêmement bien fournie vins proposés verre changent régulièrement a prix partir 25-30 € bouteille accueil est sympathique professionnel vins proposés sont
50,n’y a pas tergiverser c’est bar vin centaines références monde forte attirance tenanciers vins nature êtes amateurs vin c’est ici qu’il faut aller
50,Bar a vins très sympa centre ville carte vins top serveur très agréable foie gras top lieu apéro amis a faire
40,Petite sortie filles direction zinc Carte vins riche large choix assiettes accompagnement sont top service est efficace sympathique lieu reste quand bruyant est endroit recommande hésiter passer bonne
30,Suite lecture avis ici même décidons rendre lieu devait promettre confirme atmosphère est clairement bistro beaucoup monde lieu est très très bruyant normal était plein donc personnes aimant
40,passionnés service carte bluffante petites choses sympathiques grignoter vraie ambiance bistrot faut essayer moins fois vins oranges vaut détour
40,lieu incontournable amateurs vin Tapas qualite Belle terrasse apéro
10,repas très satisfaisants l’ouverture sera aujourd’hui dernier repas restaurant qualité goût l’accueil sont désormais rdv bleu était franchement mauvais viande mauvais goût fromage
50,fait moment voulais tester chaîne conseil voilà chose faite ne suis absolument pas déçu carte assez petite rassure fraîcheur qualité hamburgers accompagnements quantités sont
40,Burgers généreux qualité Bien plus fast food réelle expérience préfère mettre euros plus bien manger plutôt aller chaînes classiques
40,Franchement meilleurs burgers carrière burgeriste viande est très goûteuse fromage généreux dégoulinant souhait salive repensant Franchement top équipe petite bémol propreté tables collantes fernandines traînent partout
40,étions 3 2 adultes 1 enfant avons apprécié choix hamburgé big fernand bartholomé tant diversité ingrédients qualité produits quantité fernandines paprika étaient bonnes elixirs
50,Accueil parfait produits qualité menu très copieux vrai hamburgé dit bonnes frites cadre ancienne très bien refaire
40,Ambiance sympathique nourriture qualité concept original apprécié jeunes services correct
50,Superbe ketchup maison Omg vraiment insanely bons fries really savoureuses recommande
40,Parfait petit burger sympa burger sont bien élaborés ressemblent a vrais burger niveau goût sont vraiment bien sauce particulièrement est assez recherchée présence herbes aromatique persil ciboulette coriandre notamment est très agréable change un
30,Passage hasard devant entré établissement pas très grand suffisant penser Hamburger super bon frite certes chaudes tout petit morceau pas idéal manger 15 hamburger frites boisson peu
50,J’ai adoré aller gérant est super sympa Grand choix bières a monde concept est top pouvoir tirer même bière met somme carte choisit verre
50,Gérant très cool arrangeant choix bière Excellent passer soirée détente ambiance Merci
50,boss est super sympa très accueillant ambiance conviviale pas oppressante bonne musique Et évidemment bières excellentes
50,Accueil génial concept excellent bières goûteuses variées retournerai souvent plus grand plaisir
40,tarifs ne sont pas extrêmement plus cher ailleurs est très sympa pouvoir servir même goûter peu bières a étage grande table personnel est sympa recommander découvrir bières
50,Découverte nouveau bar Accueil plus chaleureux choix bière pas panique gérants sont là aider fonction goûts a 12 sortes bières coup coeur bière distillée
50,Principe génial permettant boire variété bières excellente ambiance Accueil chaleureux staff top
50,Excellente ambiance patron mega sympa large choix bières changent souvent Très bon principe 5 5 pouvais même plus
50,Super ambiance bar sent comme maison grâce Grand choix bière tireuse également bouteille Petit plus planche végétarienne est très bonne produits locaux recommande couple
50,Principe bar met argent carte choisit verre peut ensuite aller même servir différentes tireuses installées a large choix bières soit tireuse bouteilles Une
40,Enfin vrais plats chinois fait bien Très bon Aussi emporter essayer Possibilité livraison tatdive
50,D’excellentes saveurs produits faits place essayer prix revival pays asiatiques
40,entrez commandez payez installez repas arrive avez besoin conseils expliquera différents plats a même menu gluten Plus cher restaurant chinois classique c est très bon
40,Un endroits préféré manger Choix varié original salades surprenantes délicieuses choix végétariens goûteux Accueil très gentil j’adore voir cuisiner direct Pratique faire choix tablette prix super qualité restaurant
50,ai adoré Accueil poli discret Choix commande menus tablette Décor moderne Plats savoureux Addition peu élevée Bonne adresse recommander
20,restau déco sympa cuistots gentilles étions quand même super déçus 12 90 € avez droit grande soupe petite salade grande salade petite soupe trois brioches ET soupes ai goûté
40,avons trouvé endroit sympa original ne sont pas saveurs a habitude gouter avons apprécié laissé surprendre baos porc rapport qualité prix est honorable menu 11 90 3 baos
20,repas a été vraie découverte serveuse a été très gentille a su expliquer conseiller niveau là vraiment super plats sont bons quantité est vraiment insuffisante est une rares fois
10,Étant connaisseur cuisine asiatique qu’elle soit avons été très déçu manque quantité prix 30 € a 2 soupe fade nouille trop dures brioche baos goût trop lourde comparer baos traditionnelles très
30,système commande est performant bornes commande nourriture est délicieuse plats legés raffinés grand choix boisson classiques originaux Service a table agréable Seul bémol avons beaucoup attendus être servis 30 minutes
50,plat jour était très bon fait maison dessert 10euros rien redire patronne est passionnée fait essayer
40,bon restaurant assiette plat jour toujours top 10 euros voyage fois
10,Accueil tonitruant vulgaire explications plat désagréables agressives plat jour décevant bœuf n’y a pas beaucoup d’eau explique certainement assiette indigeste frôle limite mangeable 1 assiette
50,saveurs explosent bouche deco 70's est chouette patronne decrit plats amour joie produits sont frais marché
20,aimez attendre plus heure crevettes accompagnées pad devrais dire inverse ai eu droit 4 pauvres crevettes assiette 17 euros loin combler appétit avez trouvé endroit foncez
10,comptais étendre longuement médiocrité plats impolitesse méchanceté patronne prix excessifs rations moineau sont servis commentaires précédents donnent bien ton Que rajouter a part serez
10,resto est loin être convainquant étant donné qualité plats proposés salade noyée sauce mélange wok prix salée plus prix sont bien élevés rapport contenu assiette ne recommande plat
50,incroyable découverte saveurs monde accueil incroyable explications composition plats moment terrasse soirée été est régalé conseille vraiment
10,Étant venu avril bonne impression sommes retournés Patronne vraiment tres agressive cuisine nette diminution qualité Mauvais rapport qualité prix changement important Faillte prevoir
50,Plats délicieux originaux Produits frais patronne est fabuleuse accueil service
40,doute meilleur tartare carte courte est fait maison variée carte vins fournie accueil top déco sympa Que faut-il plus passer agréable moment coeur
40,Excellent endroit coupure méridienne réussie Simple bon surprise service est rapide direct flonflon pro puis crème brûlée barbe papa Juste réserve distance table voisine était peu limite
40,Très sympa vins sont qualité surtout endroit est super beau beaucoup classe prix sont correctes qualité importante
40,Déjeuner cadre agréable Des produits frais très bien cuisinés délicieux début fin crumble poireaux absolument divin accueil sympathique ne rien gâcher refaire
40,Super cuisine raffinée carte vins est symphatique également service est poil long sommes pressé génial
10,Serveur méprisant insolent 2 platd 5 rupture 21h Plats bons pas exceptionnels Vin trop jeune différent avait été annoncés Soirée décevante chère
50,chouette endroit belle déco carte réduite frais visiblement oú l’on peut manger tapas dîner sélection vins est réduite top très bon moment refaire
30,déjeuner plutôt agréable cadre bien décoré propositions plats étaient très réduites 6 l’ensemble entrée plat dessert menu propose quantités sont avis peu trop petites exemple servir saumon mariné 14 €
30,est mal tombée soir là carte très restreinte assiette peu copieuse café gourmand n' avait rien exceptionnel plus est cher
40,cadre agréable petite terrasse vitrines permettent être abri vent soleil tout profitant extérieur pléthore personnel n' apporte rien service cuisine trahissent certaine jeunesse professionnel
40,service enjoué tranquille garnitures choix délicieux gratin dauphinois plat jour savoureux prix tout fait abordable qualité plats arretez
40,resto sympa très belle terrasse plats sont copieux gourmands prix est cependant peu élevé desserts peu trop sucrés bel endroit sympathique accueillant
10,changement propriétaire ambiance est devenue horrible serveurs moquent clients traitent voleurs mauvais goût fuir
40,ai aimé grand choix bières qualité gentillesse gens service plat midi midi reste abordable 9 € cadre est sympa Happy hours 17 jusquu'à 20 Bonne adresse
40,bon restaurant j’y ai mangé fois midi plats sont simples qualité produits sont bons tout rapport qualité prix
50,Restaurant midi simple bon chef cuisine réservation soir c’ est plutôt bar jeunes bières beaucoup monde équipe
30,est tout abord très bon accueil réserve petite brasserie grands axes grenoblois deux pas centre-ville Certes est loin romantisme endroit n' est probablement pas meilleur dîner chandelles tête
50,étions passage jour a avons déjeuné seconde fois sommes toujours agréablement surpris accueil est toujours très agréable carte est bien composée bon rapport qualité prix recommande vivement adresse
40,est bruyant peu crade soir ambiance est plutôt étudiante soirée amoureux est certainement pas terrible boire coups amis est parfait dizaine bières pressions variés prix doux 18h 20h30
50,vais ami e s aussi famille même travail brasserie midi sert très bon plats dessert maison soir bar convient parfaitement petit apéro ami e s tapenade st saucisson
50,déjeuner Loft sortie bureaux collègues clients habitude Cadre super sympa décoration moderne simple très propre plat jour original savoureux plats carte frais goûteux a
30,recherche moment échange ai déjeuné maison Accueil agréable salle aérée avons pu avoir table isolée demande Plat u jour correct plus Rapport qualité prix moyen a meilleur marché quartier
40,resto est sympa plats jour sont originaux bons pas excessivement chers portions sont suffisantes Seule ambiance est particulière laisse sensation étrange
30,bons plats jour cadre agréable service rapide cordial frites sont recommander
20,Brasserie moyenne pas donnée Rien ne surprend plats ne sont pas spécialement copieux prix est coup plutôt élevé Bref mieux ailleurs rien différenciant
40,quartier brasserie est peu écart gare formule proposée entrée plat dessert est assez séduisante peut aussi choisir hamburgers
30,bien situé près gare style restaurant pas fana accueil sympathique bonne cuisine mets goûteux
40,Beaucoup soin porté présentation préparation plats cadre est moderne froid choix couleurs ai longtemps cru était club échangiste
30,voilà hasard détour rue nouvelle table était inconnue menu très attrayant pas cher familiale donc allons commence petit kir apéro surprise demande pas parfum
20,Restaurant va facilement service pas pot odeur bizarre proche égoût accueil correct mauvaise compréhension serveuse pousse ont prix menus choisir desserts menus n' êtes pas obligés
50,Ayant commander gâteau anniversaire fille avons été ravie gâteau magnifique bon Pas déçu recommande vivement
50,magnifique boutique pâtisseries quand sont fraîches sont délicieuses très haut niveau décoration gâteau très bons conseils prix pièces montées sont chers c’est certains modelages sont bien mieux réussi qu’à d’autres endroits
20,cupcakes très bien présentés vitrine mettent eau bouche goût n' est malheureusement pas hauteur espérances base trop goût crème beaucoup trop épaisse compacte immangeable final un
10,suis rendu cake shop renseigner rapport gâteau avait récemment poster photo site était certe très beau très très chère 195 € 15 personnes sachant basse un
30,cupcakes sont très jolis rien redire là dessus deviennent vite écoeurant est dommage surtout prix là Déception
50,accueil attentionné atelier 3 très bien animé a permis réalisation joli délicieux bonhomme neige cadeau anniversaire a enchanté fille 13 ans
20,avais habitude aller régulièrement pâtissier a été changé prix ont très fortement augmentés Résultats cup cake base gâteaux intérêt demande est faite place acheté surgelée un
10,the cake shop fut Boutique grenobloise préférée auparavant aventure ateliers suis vraiment déçue terme organisation est vraiment pas 90 € bon acheté janvier atelier parents-enfants cause mauvaise gestion
20,voulez manger bon cup cake poussez porte sont bons gâteau design oubliez Trop trop cher 130 € gâteau 10 10euros part enrobage pâte sucre impression alimentaire
50,belles couleurs ai découvert petite boutique grace charabica félicite délicieux cupcakes ^^ Service excellent rapport qualité prix très bon Merci
